index,label,drift,s_5,s_10,s_20,s_50
1196,PNEUMONIA,0.166305,0.000000,0.600000,0.450000,0.620000
1197,PNEUMONIA,0.159922,0.600000,0.800000,0.550000,0.640000
1198,PNEUMONIA,0.143633,0.600000,0.600000,0.650000,0.740000
1199,PNEUMONIA,0.149639,0.600000,0.600000,0.750000,0.720000
1200,PNEUMONIA,0.139969,0.600000,0.600000,0.650000,0.520000
1201,PNEUMONIA,0.132467,0.600000,0.700000,0.850000,0.840000
1202,PNEUMONIA,0.126103,0.600000,0.500000,0.500000,0.580000
1203,PNEUMONIA,0.143124,1.000000,0.800000,0.650000,0.840000
1204,PNEUMONIA,0.134047,0.600000,0.500000,0.650000,0.820000
1205,PNEUMONIA,0.139195,0.400000,0.400000,0.450000,0.740000
1206,PNEUMONIA,0.098758,1.000000,0.700000,0.750000,0.780000
1207,PNEUMONIA,0.127657,0.600000,0.800000,0.700000,0.860000
1208,PNEUMONIA,0.147011,0.400000,0.700000,0.750000,0.880000
1209,PNEUMONIA,0.131557,0.400000,0.600000,0.600000,0.540000
1210,PNEUMONIA,0.140937,0.400000,0.500000,0.600000,0.680000
1211,PNEUMONIA,0.171836,0.200000,0.500000,0.500000,0.740000
1212,PNEUMONIA,0.153140,0.400000,0.700000,0.700000,0.820000
1213,PNEUMONIA,0.139995,0.400000,0.500000,0.750000,0.720000
1214,PNEUMONIA,0.167900,0.800000,0.900000,0.850000,0.820000
1215,PNEUMONIA,0.107842,0.800000,0.800000,0.750000,0.820000
1216,PNEUMONIA,0.140809,0.600000,0.700000,0.800000,0.920000
1217,PNEUMONIA,0.148763,0.800000,0.700000,0.750000,0.740000
1218,PNEUMONIA,0.146991,0.800000,0.700000,0.700000,0.840000
1219,PNEUMONIA,0.125435,0.800000,0.800000,0.700000,0.780000
1220,PNEUMONIA,0.125164,0.600000,0.600000,0.800000,0.860000
1221,PNEUMONIA,0.130913,0.800000,0.500000,0.700000,0.700000
1222,PNEUMONIA,0.101309,0.400000,0.600000,0.700000,0.680000
1223,PNEUMONIA,0.132824,0.600000,0.700000,0.700000,0.640000
1224,PNEUMONIA,0.154023,0.400000,0.500000,0.800000,0.780000
1225,PNEUMONIA,0.134672,0.400000,0.500000,0.850000,0.860000
1226,PNEUMONIA,0.155485,0.400000,0.300000,0.450000,0.580000
1227,PNEUMONIA,0.157573,0.800000,0.600000,0.750000,0.740000
1228,PNEUMONIA,0.132810,0.600000,0.900000,0.700000,0.920000
1229,PNEUMONIA,0.128351,0.600000,0.700000,0.700000,0.840000
1230,PNEUMONIA,0.141927,0.600000,0.600000,0.800000,0.660000
1231,PNEUMONIA,0.135269,0.600000,0.600000,0.750000,0.740000
1232,PNEUMONIA,0.125210,0.400000,0.500000,0.650000,0.780000
1233,PNEUMONIA,0.130015,0.600000,0.800000,0.950000,0.900000
1234,PNEUMONIA,0.128336,0.400000,0.300000,0.450000,0.780000
1235,PNEUMONIA,0.106442,0.200000,0.700000,0.700000,0.720000
1236,PNEUMONIA,0.140355,0.600000,0.700000,0.700000,0.820000
1237,PNEUMONIA,0.139176,0.800000,0.800000,0.800000,0.800000
1238,PNEUMONIA,0.140772,0.600000,0.700000,0.700000,0.660000
1239,PNEUMONIA,0.141134,0.800000,0.700000,0.650000,0.900000
1240,PNEUMONIA,0.119426,0.600000,0.800000,0.750000,0.820000
1241,PNEUMONIA,0.106907,0.800000,0.500000,0.500000,0.440000
1242,PNEUMONIA,0.143699,0.800000,0.600000,0.700000,0.820000
1243,PNEUMONIA,0.118548,0.800000,0.800000,0.800000,0.800000
1244,PNEUMONIA,0.080753,0.200000,0.200000,0.300000,0.500000
1245,PNEUMONIA,0.139548,0.600000,0.700000,0.800000,0.820000
1246,PNEUMONIA,0.130412,0.600000,0.700000,0.800000,0.840000
1247,PNEUMONIA,0.145134,0.600000,0.500000,0.700000,0.780000
1248,PNEUMONIA,0.142484,0.600000,0.700000,0.800000,0.760000
1249,PNEUMONIA,0.118612,0.800000,0.700000,0.900000,0.860000
1250,PNEUMONIA,0.130063,0.800000,0.800000,0.850000,0.900000
1251,PNEUMONIA,0.102647,0.400000,0.600000,0.750000,0.700000
1252,PNEUMONIA,0.147096,0.600000,0.600000,0.700000,0.880000
1253,PNEUMONIA,0.148801,0.200000,0.300000,0.800000,0.820000
1254,PNEUMONIA,0.143847,0.800000,0.600000,0.650000,0.820000
1255,PNEUMONIA,0.138394,0.600000,0.600000,0.650000,0.720000
1256,PNEUMONIA,0.126414,0.800000,0.800000,0.950000,0.920000
1257,PNEUMONIA,0.138394,0.800000,0.800000,0.750000,0.820000
1258,PNEUMONIA,0.044905,0.000000,0.000000,0.150000,0.200000
1259,PNEUMONIA,0.033996,0.200000,0.300000,0.300000,0.300000
1260,PNEUMONIA,0.133462,0.600000,0.800000,0.800000,0.920000
1261,PNEUMONIA,0.051879,0.600000,0.500000,0.450000,0.500000
1262,PNEUMONIA,0.125384,0.600000,0.800000,0.550000,0.660000
1263,PNEUMONIA,0.153254,0.400000,0.700000,0.800000,0.740000
1264,PNEUMONIA,0.136194,0.800000,0.600000,0.800000,0.880000
1265,PNEUMONIA,0.151466,0.200000,0.200000,0.400000,0.580000
1266,PNEUMONIA,0.106480,0.600000,0.700000,0.650000,0.820000
1267,PNEUMONIA,0.130561,0.600000,0.800000,0.900000,0.780000
1268,PNEUMONIA,0.162009,0.400000,0.400000,0.600000,0.700000
1269,PNEUMONIA,0.160436,0.400000,0.600000,0.500000,0.680000
1270,PNEUMONIA,0.145089,0.200000,0.600000,0.750000,0.780000
1271,PNEUMONIA,0.151079,0.800000,0.500000,0.700000,0.800000
1272,PNEUMONIA,0.141896,0.400000,0.800000,0.750000,0.860000
1273,PNEUMONIA,0.124423,0.600000,0.800000,0.700000,0.800000
1274,PNEUMONIA,0.136709,1.000000,0.700000,0.700000,0.720000
1275,PNEUMONIA,0.134002,0.600000,0.900000,0.800000,0.780000
1276,PNEUMONIA,0.051800,0.200000,0.200000,0.300000,0.240000
1277,PNEUMONIA,0.109242,0.600000,0.700000,0.450000,0.400000
1278,PNEUMONIA,0.120720,0.800000,0.800000,0.850000,0.880000
1279,PNEUMONIA,0.123369,0.800000,0.600000,0.600000,0.740000
1280,PNEUMONIA,0.148278,0.600000,0.600000,0.700000,0.600000
1281,PNEUMONIA,0.143744,0.600000,0.600000,0.550000,0.820000
1282,PNEUMONIA,0.144695,0.600000,0.800000,0.850000,0.900000
1283,PNEUMONIA,0.108029,0.200000,0.400000,0.350000,0.580000
1284,PNEUMONIA,0.137374,0.400000,0.700000,0.750000,0.860000
1285,PNEUMONIA,0.136924,0.600000,0.800000,0.850000,0.880000
1286,PNEUMONIA,0.090136,0.600000,0.600000,0.700000,0.740000
1287,PNEUMONIA,0.162261,0.600000,0.700000,0.600000,0.560000
1288,PNEUMONIA,0.120237,0.800000,0.700000,0.750000,0.840000
1289,PNEUMONIA,0.150049,0.800000,0.600000,0.750000,0.840000
1290,PNEUMONIA,0.116072,0.400000,0.500000,0.700000,0.640000
1291,PNEUMONIA,0.138716,0.600000,0.600000,0.800000,0.900000
1292,PNEUMONIA,0.123408,0.600000,0.400000,0.500000,0.520000
1293,PNEUMONIA,0.127391,0.400000,0.400000,0.500000,0.720000
1294,PNEUMONIA,0.131396,0.800000,0.600000,0.800000,0.920000
1295,PNEUMONIA,0.161861,0.400000,0.800000,0.650000,0.620000
1296,PNEUMONIA,0.137300,0.800000,0.700000,0.850000,0.880000
1297,PNEUMONIA,0.154132,0.400000,0.800000,0.600000,0.760000
1298,PNEUMONIA,0.128688,0.800000,0.900000,0.750000,0.820000
1299,PNEUMONIA,0.113492,1.000000,0.900000,0.750000,0.760000
1300,PNEUMONIA,0.136895,0.600000,0.700000,0.850000,0.840000
1301,PNEUMONIA,0.152153,0.800000,0.700000,0.750000,0.800000
1302,PNEUMONIA,0.145704,0.600000,0.700000,0.750000,0.780000
1303,PNEUMONIA,0.141627,0.600000,0.800000,0.600000,0.840000
1304,PNEUMONIA,0.099047,0.400000,0.400000,0.700000,0.600000
1305,PNEUMONIA,0.125368,0.600000,0.400000,0.700000,0.700000
1306,PNEUMONIA,0.143686,0.600000,0.500000,0.600000,0.760000
1307,PNEUMONIA,0.160424,0.800000,0.500000,0.700000,0.840000
1308,PNEUMONIA,0.145469,0.800000,0.600000,0.700000,0.720000
1309,PNEUMONIA,0.165949,0.800000,0.700000,0.750000,0.780000
1310,PNEUMONIA,0.150926,0.400000,0.800000,0.700000,0.620000
1311,PNEUMONIA,0.155558,0.800000,0.600000,0.700000,0.640000
1312,PNEUMONIA,0.154003,0.600000,0.500000,0.500000,0.640000
1313,PNEUMONIA,0.144772,0.600000,0.600000,0.800000,0.860000
1314,PNEUMONIA,0.159363,0.600000,0.600000,0.450000,0.760000
1315,PNEUMONIA,0.151921,0.600000,0.800000,0.750000,0.720000
1316,PNEUMONIA,0.147162,0.400000,0.400000,0.650000,0.740000
1317,PNEUMONIA,0.127278,0.400000,0.600000,0.650000,0.800000
1318,PNEUMONIA,0.136079,0.000000,0.300000,0.500000,0.620000
1319,PNEUMONIA,0.116262,0.400000,0.600000,0.600000,0.760000
1320,PNEUMONIA,0.125520,0.400000,0.300000,0.200000,0.440000
1321,PNEUMONIA,0.085297,0.600000,0.900000,0.750000,0.800000
1322,PNEUMONIA,0.137189,0.600000,0.400000,0.400000,0.520000
1323,PNEUMONIA,0.148312,0.400000,0.800000,0.750000,0.680000
1324,PNEUMONIA,0.087558,0.800000,0.600000,0.600000,0.680000
1325,PNEUMONIA,0.150603,0.600000,0.800000,0.800000,0.780000
1326,PNEUMONIA,0.140671,0.800000,0.800000,0.650000,0.780000
1327,PNEUMONIA,0.109217,0.600000,0.900000,0.650000,0.800000
1328,PNEUMONIA,0.148071,0.600000,0.600000,0.800000,0.820000
1329,PNEUMONIA,0.152312,0.800000,0.700000,0.700000,0.700000
1330,PNEUMONIA,0.048090,0.400000,0.400000,0.350000,0.400000
1331,PNEUMONIA,0.135793,0.800000,0.700000,0.600000,0.900000
1332,PNEUMONIA,0.089030,0.600000,0.800000,0.450000,0.420000
1333,PNEUMONIA,0.151658,0.800000,0.600000,0.800000,0.820000
1334,PNEUMONIA,0.078501,0.400000,0.500000,0.600000,0.720000
1335,PNEUMONIA,0.136830,0.800000,0.900000,0.600000,0.640000
1336,PNEUMONIA,0.156860,0.600000,0.500000,0.650000,0.700000
1337,PNEUMONIA,0.141931,1.000000,0.700000,0.700000,0.840000
1338,PNEUMONIA,0.137921,1.000000,0.800000,0.800000,0.820000
1339,PNEUMONIA,0.133304,0.600000,0.400000,0.550000,0.780000
1340,PNEUMONIA,0.127650,0.600000,0.600000,0.750000,0.780000
1341,PNEUMONIA,0.159246,0.400000,0.600000,0.700000,0.700000
1342,PNEUMONIA,0.139367,0.800000,0.800000,0.800000,0.860000
1343,PNEUMONIA,0.148309,0.800000,0.800000,0.650000,0.840000
1344,PNEUMONIA,0.147218,0.600000,0.600000,0.750000,0.700000
1345,PNEUMONIA,0.159184,0.400000,0.700000,0.750000,0.700000
1346,PNEUMONIA,0.073993,0.400000,0.500000,0.650000,0.780000
1347,PNEUMONIA,0.141379,0.600000,0.700000,0.800000,0.860000
1348,PNEUMONIA,0.169546,0.800000,0.800000,0.800000,0.740000
1349,PNEUMONIA,0.145372,0.400000,0.800000,0.850000,0.780000
1350,PNEUMONIA,0.108122,1.000000,0.800000,0.700000,0.680000
1351,PNEUMONIA,0.135506,0.800000,0.700000,0.900000,0.860000
1352,PNEUMONIA,0.140194,0.400000,1.000000,0.900000,0.840000
1353,PNEUMONIA,0.140095,0.800000,0.900000,0.850000,0.860000
1354,PNEUMONIA,0.142580,0.800000,0.700000,0.850000,0.840000
1355,PNEUMONIA,0.112380,0.800000,0.500000,0.800000,0.800000
1356,PNEUMONIA,0.143921,0.400000,0.800000,0.750000,0.700000
1357,PNEUMONIA,0.144652,0.600000,0.900000,0.800000,0.680000
1358,PNEUMONIA,0.168077,0.600000,0.700000,0.700000,0.660000
1359,PNEUMONIA,0.141383,0.400000,0.500000,0.750000,0.780000
1360,PNEUMONIA,0.097417,0.200000,0.500000,0.750000,0.660000
1361,PNEUMONIA,0.148858,0.600000,0.400000,0.650000,0.820000
1362,PNEUMONIA,0.145448,0.800000,0.900000,0.650000,0.740000
1363,PNEUMONIA,0.166521,1.000000,0.900000,0.800000,0.840000
1364,PNEUMONIA,0.154748,0.800000,0.800000,0.750000,0.720000
1365,PNEUMONIA,0.145323,0.800000,0.800000,0.700000,0.680000
1366,PNEUMONIA,0.127071,0.800000,0.900000,0.700000,0.860000
1367,PNEUMONIA,0.153653,0.600000,0.500000,0.700000,0.740000
1368,PNEUMONIA,0.119395,0.600000,0.700000,0.750000,0.900000
1369,PNEUMONIA,0.137377,0.800000,0.900000,0.900000,0.860000
1370,PNEUMONIA,0.131507,0.800000,0.700000,0.750000,0.820000
1371,PNEUMONIA,0.085215,0.600000,0.600000,0.550000,0.560000
1372,PNEUMONIA,0.139909,0.400000,0.800000,0.800000,0.860000
1373,PNEUMONIA,0.148720,0.600000,0.500000,0.700000,0.760000
1374,PNEUMONIA,0.155435,0.400000,0.600000,0.750000,0.760000
1375,PNEUMONIA,0.071756,0.000000,0.000000,0.050000,0.100000
1376,PNEUMONIA,0.153637,0.600000,0.700000,0.700000,0.780000
1377,PNEUMONIA,0.140750,0.400000,0.500000,0.700000,0.660000
1378,PNEUMONIA,0.144363,0.600000,0.700000,0.800000,0.780000
1379,PNEUMONIA,0.136807,1.000000,0.700000,0.850000,0.900000
1380,PNEUMONIA,0.153129,0.600000,0.300000,0.450000,0.760000
1381,PNEUMONIA,0.140511,0.600000,0.900000,0.800000,0.800000
1382,PNEUMONIA,0.109540,0.600000,0.600000,0.800000,0.660000
1383,PNEUMONIA,0.148634,0.200000,0.500000,0.650000,0.740000
1384,PNEUMONIA,0.103625,0.400000,0.600000,0.500000,0.400000
1385,PNEUMONIA,0.155882,0.200000,0.500000,0.850000,0.820000
1386,PNEUMONIA,0.164589,0.400000,0.500000,0.550000,0.620000
1387,PNEUMONIA,0.130197,0.200000,0.200000,0.300000,0.240000
1388,PNEUMONIA,0.112204,0.000000,0.300000,0.550000,0.720000
1389,PNEUMONIA,0.153290,1.000000,0.900000,0.700000,0.840000
1390,PNEUMONIA,0.149995,0.400000,0.500000,0.700000,0.700000
1391,PNEUMONIA,0.143860,0.400000,0.600000,0.500000,0.700000
1392,PNEUMONIA,0.137191,0.000000,0.400000,0.500000,0.580000
1393,PNEUMONIA,0.142513,0.800000,0.700000,0.800000,0.780000
1394,PNEUMONIA,0.098095,0.400000,0.700000,0.550000,0.780000
1395,PNEUMONIA,0.139145,0.800000,0.700000,0.850000,0.840000
1396,PNEUMONIA,0.089691,0.600000,0.800000,0.700000,0.860000
1397,PNEUMONIA,0.152312,0.800000,0.800000,0.700000,0.860000
1398,PNEUMONIA,0.065172,0.200000,0.200000,0.150000,0.380000
1399,PNEUMONIA,0.047093,0.600000,0.400000,0.350000,0.600000
1400,PNEUMONIA,0.121813,0.200000,0.300000,0.350000,0.560000
1401,PNEUMONIA,0.102559,0.600000,0.500000,0.400000,0.540000
1402,PNEUMONIA,0.064600,0.400000,0.600000,0.500000,0.760000
1403,PNEUMONIA,0.031837,0.000000,0.300000,0.350000,0.420000
1404,PNEUMONIA,0.149573,0.800000,0.900000,0.800000,0.800000
1405,PNEUMONIA,0.145503,0.600000,0.700000,0.750000,0.760000
1406,PNEUMONIA,0.123261,0.400000,0.700000,0.650000,0.760000
1407,PNEUMONIA,0.081812,0.000000,0.100000,0.250000,0.340000
1408,PNEUMONIA,0.083246,0.600000,0.800000,0.700000,0.700000
1409,PNEUMONIA,0.138225,0.800000,0.700000,0.850000,0.780000
1410,PNEUMONIA,0.145011,0.800000,0.500000,0.800000,0.740000
1411,PNEUMONIA,0.154420,0.400000,0.800000,0.800000,0.720000
1412,PNEUMONIA,0.150833,0.800000,0.600000,0.850000,0.760000
1413,PNEUMONIA,0.126259,1.000000,0.800000,0.800000,0.740000
1414,PNEUMONIA,0.135628,0.600000,0.800000,0.750000,0.740000
1415,PNEUMONIA,0.134577,0.600000,0.700000,0.700000,0.780000
1416,PNEUMONIA,0.141114,0.800000,0.800000,0.700000,0.780000
1417,PNEUMONIA,0.154159,0.600000,0.600000,0.600000,0.760000
1418,PNEUMONIA,0.155678,0.800000,0.700000,0.600000,0.700000
1419,PNEUMONIA,0.137616,0.800000,0.700000,0.650000,0.800000
1420,PNEUMONIA,0.071933,0.600000,0.600000,0.500000,0.620000
1421,PNEUMONIA,0.136123,0.000000,0.100000,0.300000,0.340000
1422,PNEUMONIA,0.141470,0.600000,0.700000,0.750000,0.720000
1423,PNEUMONIA,0.146926,0.200000,0.300000,0.250000,0.460000
1424,PNEUMONIA,0.117521,0.400000,0.500000,0.550000,0.520000
1425,PNEUMONIA,0.140765,0.800000,0.900000,0.800000,0.820000
1426,PNEUMONIA,0.118338,0.400000,0.800000,0.800000,0.640000
1427,PNEUMONIA,0.116128,0.600000,0.500000,0.650000,0.700000
1428,PNEUMONIA,0.128742,0.600000,0.600000,0.650000,0.640000
1429,PNEUMONIA,0.166501,0.400000,0.600000,0.700000,0.680000
1430,PNEUMONIA,0.137133,0.600000,0.400000,0.550000,0.740000
1431,PNEUMONIA,0.136730,0.800000,0.600000,0.800000,0.860000
1432,PNEUMONIA,0.143832,0.400000,0.600000,0.650000,0.760000
1433,PNEUMONIA,0.150484,0.400000,0.700000,0.750000,0.780000
1434,PNEUMONIA,0.141433,0.600000,0.700000,0.800000,0.840000
1435,PNEUMONIA,0.131419,0.800000,0.800000,0.700000,0.840000
1436,PNEUMONIA,0.140542,0.600000,0.500000,0.500000,0.660000
1437,PNEUMONIA,0.142733,1.000000,0.700000,0.850000,0.840000
1438,PNEUMONIA,0.146398,0.800000,0.500000,0.600000,0.800000
1439,PNEUMONIA,0.137418,0.600000,0.800000,0.800000,0.800000
1440,PNEUMONIA,0.091163,0.200000,0.400000,0.300000,0.720000
1441,PNEUMONIA,0.149866,0.600000,0.600000,0.700000,0.720000
1442,PNEUMONIA,0.172224,0.400000,0.800000,0.850000,0.720000
1443,PNEUMONIA,0.120128,0.800000,0.800000,0.850000,0.840000
1444,PNEUMONIA,0.127862,0.600000,0.800000,0.700000,0.780000
1445,PNEUMONIA,0.141945,0.800000,0.800000,0.850000,0.800000
1446,PNEUMONIA,0.160024,0.600000,0.800000,0.800000,0.820000
1447,PNEUMONIA,0.166078,0.400000,0.600000,0.650000,0.600000
1448,PNEUMONIA,0.132953,0.800000,0.900000,0.650000,0.840000
1449,PNEUMONIA,0.030327,0.200000,0.200000,0.300000,0.320000
1450,PNEUMONIA,0.178163,0.600000,0.500000,0.400000,0.480000
1451,PNEUMONIA,0.148674,0.800000,0.800000,0.700000,0.700000
1452,PNEUMONIA,0.144657,0.600000,0.500000,0.550000,0.680000
1453,PNEUMONIA,0.141607,0.600000,0.800000,0.600000,0.700000
1454,PNEUMONIA,0.061194,0.000000,0.000000,0.150000,0.200000
1455,PNEUMONIA,0.148659,0.600000,0.600000,0.700000,0.740000
1456,PNEUMONIA,0.135448,0.800000,0.500000,0.800000,0.780000
1457,PNEUMONIA,0.133287,0.600000,0.900000,0.700000,0.640000
1458,PNEUMONIA,0.114435,0.200000,0.700000,0.700000,0.780000
1459,PNEUMONIA,0.138143,1.000000,0.600000,0.800000,0.800000
1460,PNEUMONIA,0.143594,0.600000,0.700000,0.700000,0.740000
1461,PNEUMONIA,0.098476,0.800000,0.800000,0.550000,0.600000
1462,PNEUMONIA,0.155304,0.800000,0.700000,0.700000,0.800000
1463,PNEUMONIA,0.133647,0.800000,0.800000,0.750000,0.760000
1464,PNEUMONIA,0.138248,1.000000,0.800000,0.850000,0.820000
1465,PNEUMONIA,0.131736,1.000000,0.800000,0.750000,0.920000
1466,PNEUMONIA,0.031157,0.200000,0.100000,0.100000,0.300000
1467,PNEUMONIA,0.103909,0.600000,0.800000,0.800000,0.760000
1468,PNEUMONIA,0.158678,0.800000,0.700000,0.750000,0.720000
1469,PNEUMONIA,0.160028,0.600000,0.600000,0.600000,0.660000
1470,PNEUMONIA,0.144761,0.400000,0.700000,0.750000,0.640000
1471,PNEUMONIA,0.112475,0.600000,0.600000,0.550000,0.500000
1472,PNEUMONIA,0.074685,1.000000,0.900000,0.750000,0.720000
1473,PNEUMONIA,0.042453,0.200000,0.400000,0.500000,0.480000
1474,PNEUMONIA,0.110904,0.400000,0.600000,0.800000,0.740000
1475,PNEUMONIA,0.116984,0.400000,0.600000,0.550000,0.540000
1476,PNEUMONIA,0.053587,0.200000,0.500000,0.400000,0.540000
1477,PNEUMONIA,0.134065,0.200000,0.700000,0.650000,0.840000
1478,PNEUMONIA,0.124560,0.600000,0.500000,0.700000,0.680000
1479,PNEUMONIA,0.133654,0.600000,0.700000,0.800000,0.860000
1480,PNEUMONIA,0.154347,0.800000,0.700000,0.900000,0.800000
1481,PNEUMONIA,0.141167,0.800000,0.800000,0.800000,0.920000
1482,PNEUMONIA,0.133857,0.600000,0.800000,0.800000,0.820000
1483,PNEUMONIA,0.145069,0.600000,0.800000,0.800000,0.760000
1484,PNEUMONIA,0.126533,0.600000,0.600000,0.700000,0.820000
1485,PNEUMONIA,0.042414,0.400000,0.300000,0.450000,0.380000
1486,PNEUMONIA,0.111056,0.200000,0.500000,0.500000,0.640000
1487,PNEUMONIA,0.143336,0.800000,0.700000,0.750000,0.800000
1488,PNEUMONIA,0.144543,0.600000,0.600000,0.800000,0.880000
1489,PNEUMONIA,0.118256,0.800000,0.800000,0.800000,0.820000
1490,PNEUMONIA,0.117159,0.600000,0.400000,0.650000,0.600000
1491,PNEUMONIA,0.138369,0.600000,0.700000,0.700000,0.840000
1492,PNEUMONIA,0.155589,0.200000,0.300000,0.350000,0.420000
1493,PNEUMONIA,0.112324,0.200000,0.600000,0.600000,0.700000
1494,PNEUMONIA,0.155634,0.800000,0.700000,0.750000,0.780000
1495,PNEUMONIA,0.149867,0.600000,0.900000,0.750000,0.760000
1496,PNEUMONIA,0.158359,0.600000,0.400000,0.550000,0.720000
1497,PNEUMONIA,0.147084,0.600000,0.400000,0.450000,0.540000
1498,PNEUMONIA,0.087344,0.400000,0.600000,0.450000,0.460000
1499,PNEUMONIA,0.149000,0.800000,0.700000,0.800000,0.880000
1500,PNEUMONIA,0.136615,0.400000,0.700000,0.800000,0.820000
1501,PNEUMONIA,0.129091,0.400000,0.500000,0.650000,0.720000
1502,PNEUMONIA,0.153581,0.600000,0.600000,0.750000,0.740000
1503,PNEUMONIA,0.155200,0.800000,0.700000,0.700000,0.780000
1504,PNEUMONIA,0.096823,0.800000,0.800000,0.700000,0.880000
1505,PNEUMONIA,0.124192,0.400000,0.400000,0.650000,0.680000
1506,PNEUMONIA,0.143658,0.600000,0.800000,0.800000,0.800000
1507,PNEUMONIA,0.194489,0.400000,0.700000,0.700000,0.760000
1508,PNEUMONIA,0.161146,0.600000,0.700000,0.900000,0.840000
1509,PNEUMONIA,0.156666,0.600000,0.600000,0.550000,0.640000
1510,PNEUMONIA,0.126153,0.800000,0.700000,0.500000,0.760000
1511,PNEUMONIA,0.137215,1.000000,0.600000,0.700000,0.800000
1512,PNEUMONIA,0.131004,0.600000,0.600000,0.700000,0.700000
1513,PNEUMONIA,0.143464,0.800000,0.800000,0.850000,0.880000
1514,PNEUMONIA,0.099211,0.800000,0.700000,0.650000,0.780000
1515,PNEUMONIA,0.143970,0.600000,0.700000,0.750000,0.740000
1516,PNEUMONIA,0.140488,0.400000,0.600000,0.650000,0.680000
1517,PNEUMONIA,0.159710,1.000000,0.800000,0.750000,0.720000
1518,PNEUMONIA,0.123573,0.800000,0.900000,0.800000,0.860000
1519,PNEUMONIA,0.154758,0.600000,0.800000,0.850000,0.780000
1520,PNEUMONIA,0.145103,0.600000,0.600000,0.800000,0.820000
1521,PNEUMONIA,0.141135,0.400000,0.500000,0.750000,0.780000
1522,PNEUMONIA,0.132644,0.600000,0.600000,0.700000,0.680000
1523,PNEUMONIA,0.141863,0.400000,0.500000,0.450000,0.480000
1524,PNEUMONIA,0.144170,0.200000,0.400000,0.600000,0.600000
1525,PNEUMONIA,0.154143,0.600000,0.700000,0.800000,0.800000
1526,PNEUMONIA,0.145660,0.600000,0.700000,0.600000,0.700000
1527,PNEUMONIA,0.155020,0.400000,0.600000,0.750000,0.860000
1528,PNEUMONIA,0.050533,0.600000,0.600000,0.500000,0.380000
1529,PNEUMONIA,0.142343,0.600000,0.700000,0.750000,0.840000
1530,PNEUMONIA,0.137512,0.800000,0.600000,0.850000,0.860000
1531,PNEUMONIA,0.112082,0.400000,0.500000,0.850000,0.760000
1532,PNEUMONIA,0.104083,0.200000,0.300000,0.250000,0.280000
1533,PNEUMONIA,0.139059,0.600000,0.700000,0.700000,0.700000
1534,PNEUMONIA,0.141578,0.600000,0.700000,0.850000,0.820000
1535,PNEUMONIA,0.149891,0.600000,0.900000,0.900000,0.780000
1536,PNEUMONIA,0.138945,0.400000,0.700000,0.900000,0.760000
1537,PNEUMONIA,0.148107,0.600000,0.600000,0.750000,0.700000
1538,PNEUMONIA,0.161818,0.600000,0.600000,0.650000,0.820000
1539,PNEUMONIA,0.160185,0.400000,0.800000,0.700000,0.880000
1540,PNEUMONIA,0.151404,1.000000,0.900000,0.850000,0.920000
1541,PNEUMONIA,0.122673,0.200000,0.300000,0.550000,0.520000
1542,PNEUMONIA,0.151072,1.000000,0.700000,0.750000,0.840000
1543,PNEUMONIA,0.141940,0.600000,0.600000,0.750000,0.820000
1544,PNEUMONIA,0.073022,0.600000,0.600000,0.600000,0.640000
1545,PNEUMONIA,0.171136,0.800000,0.500000,0.550000,0.720000
1546,PNEUMONIA,0.051597,0.000000,0.000000,0.050000,0.180000
1547,PNEUMONIA,0.142862,0.600000,0.700000,0.750000,0.840000
1548,PNEUMONIA,0.146608,0.800000,0.800000,0.700000,0.780000
1549,PNEUMONIA,0.141965,0.800000,0.700000,0.750000,0.800000
1550,PNEUMONIA,0.143659,0.600000,0.500000,0.700000,0.840000
1551,PNEUMONIA,0.141473,0.800000,0.700000,0.900000,0.780000
1552,PNEUMONIA,0.138681,0.600000,0.500000,0.600000,0.800000
1553,PNEUMONIA,0.105112,0.400000,0.600000,0.750000,0.780000
1554,PNEUMONIA,0.107602,0.800000,0.700000,0.700000,0.760000
1555,PNEUMONIA,0.141557,0.600000,0.700000,0.750000,0.840000
1556,PNEUMONIA,0.132121,0.200000,0.500000,0.750000,0.780000
1557,PNEUMONIA,0.114793,0.600000,0.700000,0.900000,0.880000
1558,PNEUMONIA,0.133052,1.000000,0.600000,0.950000,0.900000
1559,PNEUMONIA,0.147653,0.800000,0.700000,0.800000,0.760000
1560,PNEUMONIA,0.089160,0.400000,0.700000,0.550000,0.620000
1561,PNEUMONIA,0.143816,0.600000,0.600000,0.850000,0.780000
1562,PNEUMONIA,0.139930,1.000000,0.700000,0.650000,0.680000
1563,PNEUMONIA,0.164303,0.600000,0.900000,0.550000,0.680000
1564,PNEUMONIA,0.145664,0.200000,0.500000,0.500000,0.540000
1565,PNEUMONIA,0.129687,0.800000,0.700000,0.800000,0.760000
1566,PNEUMONIA,0.136748,0.600000,0.600000,0.650000,0.800000
1567,PNEUMONIA,0.113507,0.600000,0.700000,0.650000,0.800000
1568,PNEUMONIA,0.122577,0.600000,0.600000,0.600000,0.580000
1569,PNEUMONIA,0.155558,0.200000,0.600000,0.500000,0.660000
1570,PNEUMONIA,0.116992,0.000000,0.200000,0.200000,0.180000
1571,PNEUMONIA,0.139128,0.600000,0.700000,0.800000,0.780000
1572,PNEUMONIA,0.140420,0.600000,0.800000,0.750000,0.660000
